job_id,post_date,industry,company,company_size,work_type,experience_level,education_required,salary_midpoint,skills_required,is_tech_role,education_background,min_GPA_requirement,job_title,year
J0010760,2022-09-07,Consulting,Pinnacle Systems,Large (1001-5000),Hybrid,Entry (0-2 yrs),Master's,83000,Accounting|Excel|FP&A|Power BI|Financial Modeling,0,Statistics|Informatics Engineering|Mathematics,3.57,Financial Analyst,2022
J0010761,2023-02-09,Government,Summit Solutions,Mid-size (201-1000),Remote,Mid (3-5 yrs),Master's,90000,Statistics|Excel|Data Visualization|Power BI|Python,0,Mathematics|Statistics,3.04,Data Analyst,2023
J0010762,2020-09-08,Finance,Pinnacle Systems,Mid-size (201-1000),On-site,Mid (3-5 yrs),Bachelor's,144000,Azure|Kubernetes|AWS,0,Information Systems,3.33,Cloud Architect,2020
J0010763,2022-05-17,Consulting,Atlas Solutions,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),Bachelor's,218000,Python|AWS|Kubernetes|Spark,0,Statistics|Mathematics|Informatics Engineering,3.56,Machine Learning Engineer,2022
J0010764,2022-04-03,Healthcare,Pinnacle Digital,Small (51-200),Remote,Entry (0-2 yrs),Master's,75000,Content Strategy|A/B Testing|SEO|Digital Marketing,0,Law|Management|Psychology,3.18,Marketing Manager,2022
J0010765,2020-12-16,Manufacturing,Pioneer Analytics,Enterprise (5000+),Remote,Senior (6-9 yrs),Bachelor's,145000,Network Security|SIEM|Penetration Testing|Python|Incident Response|Compliance,0,Mathematics,3.64,Cybersecurity Analyst,2020
J0010766,2024-09-27,Retail,Stellar Partners,Small (51-200),On-site,Lead (10-15 yrs),Bachelor's,206000,SQL|A/B Testing|Product Strategy|Stakeholder Management|Roadmapping|Agile,0,Law,3.5,Product Manager,2024
J0010767,2024-11-05,Education,Synergy Labs,Mid-size (201-1000),Remote,Mid (3-5 yrs),Bachelor's,188000,AWS|PyTorch|Spark|TensorFlow,0,Informatics Engineering,3.47,Machine Learning Engineer,2024
J0010768,2022-02-07,Retail,Vertex Partners,Small (51-200),On-site,Entry (0-2 yrs),Master's,94000,AWS|SQL|Redis,0,Computer Science,3.28,Backend Developer,2022
J0010769,2022-08-01,Education,Synergy Technologies,Startup (1-50),Hybrid,Lead (10-15 yrs),Bachelor's,155000,SEO|CRM|A/B Testing|Analytics|Digital Marketing,0,Law|Psychology,3.39,Marketing Manager,2022
J0010770,2020-05-01,Retail,Summit Partners,Mid-size (201-1000),On-site,Mid (3-5 yrs),Bachelor's,149000,Risk Management|SQL|Financial Modeling,0,Statistics,3.48,Quantitative Analyst,2020
J0010771,2021-04-27,Education,Catalyst AI,Small (51-200),On-site,Entry (0-2 yrs),PhD,94000,TensorFlow|Spark|Tableau,0,Mathematics|Informatics Engineering|Statistics,3.38,Data Scientist,2021
J0010772,2023-11-30,Healthcare,Synergy Systems,Enterprise (5000+),Hybrid,Senior (6-9 yrs),Bachelor's,244000,CI/CD|Git|Kubernetes|Docker|Python,0,Informatics Engineering,3.56,DevOps Engineer,2023
J0010773,2024-08-13,Consulting,Vanguard Technologies,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Associate,89000,PostgreSQL|AWS|Docker|REST APIs|Redis|Python,0,Computer Science|Information Systems,3.35,Backend Developer,2024
J0010774,2021-12-08,Media,Atlas Ventures,Large (1001-5000),On-site,Mid (3-5 yrs),Master's,158000,Design Thinking|Usability Testing|User Research,0,Communication Science|Administration,3.16,UX Designer,2021
J0010775,2023-06-06,Manufacturing,Nova Analytics,Large (1001-5000),Hybrid,Mid (3-5 yrs),Master's,296000,Kubernetes|Python|Java|Docker|AWS,0,Informatics Engineering|Computer Science,3.17,Senior Software Engineer,2023
J0010776,2022-01-27,Finance,Nova Technologies,Mid-size (201-1000),Remote,Mid (3-5 yrs),Master's,122000,CI/CD|Kubernetes|Git,0,Computer Science,3.0,DevOps Engineer,2022
J0010777,2021-09-20,Logistics,Nexus Inc,Startup (1-50),On-site,Mid (3-5 yrs),Bachelor's,60000,Employment Law|Compensation|Talent Acquisition|HRIS,0,Psychology,3.24,HR Manager,2021
J0010778,2021-01-31,Retail,Horizon Partners,Enterprise (5000+),Remote,Mid (3-5 yrs),Master's,134000,SQL|Kafka|Snowflake,0,Mathematics|Statistics,3.6,Data Engineer,2021
J0010779,2022-09-06,Retail,Summit Corp,Enterprise (5000+),On-site,Mid (3-5 yrs),Master's,176000,Publications|Machine Learning|Statistics,0,Management|Communication Science|Administration,3.64,Research Scientist,2022
J0010780,2020-10-21,Finance,Pioneer Digital,Small (51-200),On-site,Senior (6-9 yrs),Bachelor's,141000,Spark|Kafka|SQL|Snowflake|Python|AWS,0,Statistics|Mathematics,3.16,Data Engineer,2020
J0010781,2020-11-13,Healthcare,Meridian Partners,Small (51-200),On-site,Entry (0-2 yrs),Bachelor's,99000,AWS|dbt|Snowflake,0,Statistics|Mathematics|Informatics Engineering,3.77,Data Engineer,2020
J0010782,2021-10-02,Media,Meridian Corp,Mid-size (201-1000),Remote,Mid (3-5 yrs),PhD,150000,Compliance|SIEM|Network Security|Python|Incident Response,0,Mathematics|Statistics,3.4,Cybersecurity Analyst,2021
J0010783,2023-02-16,Tech,Meridian Group,Startup (1-50),Hybrid,Entry (0-2 yrs),Bachelor's,105000,Agile|Product Strategy|Stakeholder Management,1,Law,3.73,Product Manager,2023
J0010784,2023-10-11,Tech,Summit Ventures,Startup (1-50),On-site,Entry (0-2 yrs),Master's,151000,Kubernetes|TensorFlow|MLOps|Spark,1,Informatics Engineering|Statistics,3.57,Machine Learning Engineer,2023
J0010785,2023-12-22,Education,Vertex Solutions,Startup (1-50),On-site,Entry (0-2 yrs),Bachelor's,102000,Process Improvement|Supply Chain|ERP|Lean|Data Analysis|Budgeting,0,Psychology|Law|Management,3.58,Operations Manager,2023
J0010786,2020-10-03,Tech,Summit Labs,Small (51-200),On-site,Mid (3-5 yrs),PhD,102000,HRIS|Talent Acquisition|Employment Law,1,Psychology,3.07,HR Manager,2020
J0010787,2024-11-20,Finance,Meridian Inc,Small (51-200),On-site,Entry (0-2 yrs),Associate,102000,Statistics|TensorFlow|Python|R|Machine Learning,0,Communication Science|Administration,3.18,Research Scientist,2024
J0010788,2022-05-11,Consulting,Horizon Partners,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),Bachelor's,263000,CI/CD|AWS|Kubernetes|Python|System Design|Microservices,0,Computer Science|Information Systems|Informatics Engineering,3.01,Senior Software Engineer,2022
J0010789,2023-10-07,Healthcare,Horizon Systems,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,240000,Spark|R|SQL|Statistics|Machine Learning|Tableau,0,Informatics Engineering|Mathematics,3.57,Data Scientist,2023
J0010790,2024-10-13,Retail,Vertex Systems,Large (1001-5000),On-site,Entry (0-2 yrs),Master's,80000,SQL|Data Visualization|Power BI,0,Statistics|Mathematics,3.28,Data Analyst,2024
J0010791,2024-01-02,Media,Catalyst Group,Enterprise (5000+),On-site,Mid (3-5 yrs),Bachelor's,120000,SQL|Accounting|Bloomberg,0,Informatics Engineering|Statistics,3.63,Financial Analyst,2024
J0010792,2024-11-28,E-commerce,Nova Partners,Large (1001-5000),On-site,Entry (0-2 yrs),Bachelor's,71000,Google Ads|SEO|CRM|A/B Testing|Digital Marketing|Content Strategy,0,Psychology|Law|Management,3.27,Marketing Manager,2024
J0010793,2021-03-10,Finance,Quantum Labs,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Master's,97000,Tableau|Excel|Stakeholder Management|Agile|Requirements Gathering,0,Informatics Engineering|Mathematics,3.66,Business Analyst,2021
J0010794,2022-12-08,Finance,Apex Solutions,Small (51-200),On-site,Entry (0-2 yrs),Bachelor's,78000,Lean|Process Improvement|Supply Chain,0,Psychology|Management,3.1,Operations Manager,2022
J0010795,2024-10-24,Finance,Apex Group,Startup (1-50),On-site,Senior (6-9 yrs),Bachelor's,222000,Java|AWS|System Design,0,Informatics Engineering|Information Systems|Computer Science,3.14,Senior Software Engineer,2024
J0010796,2020-08-27,Consulting,Horizon Partners,Small (51-200),On-site,Mid (3-5 yrs),High School,105000,Figma|Usability Testing|User Research|Design Thinking,0,Administration,3.27,UX Designer,2020
J0010797,2021-07-08,Finance,Pioneer Corp,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Bachelor's,82000,Data Visualization|Power BI|Statistics|Python|SQL,0,Informatics Engineering|Statistics|Mathematics,3.33,Data Analyst,2021
J0010798,2021-07-06,Retail,Quantum Technologies,Small (51-200),Hybrid,Entry (0-2 yrs),Bachelor's,99000,Python|Terraform|Linux|Docker|AWS|Kubernetes,0,Computer Science|Information Systems,3.28,DevOps Engineer,2021
J0010799,2020-02-04,Finance,Pinnacle Analytics,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Master's,83000,Financial Modeling|FP&A|Bloomberg|Power BI|Excel,0,Mathematics|Informatics Engineering,3.61,Financial Analyst,2020
J0010800,2023-01-31,Education,Vanguard Ventures,Mid-size (201-1000),On-site,Entry (0-2 yrs),Bachelor's,49000,Talent Acquisition|HRIS|Compensation|Performance Management,0,Law,3.08,HR Manager,2023
J0010801,2024-02-07,Government,Quantum Technologies,Large (1001-5000),On-site,Mid (3-5 yrs),PhD,363000,System Design|AWS|Python|Kubernetes|Microservices|Docker,0,Information Systems|Computer Science,3.28,Senior Software Engineer,2024
J0010802,2021-09-18,Manufacturing,Summit AI,Large (1001-5000),On-site,Mid (3-5 yrs),High School,103000,Python|Docker|Spark|TensorFlow,0,Informatics Engineering|Statistics,3.67,Machine Learning Engineer,2021
J0010803,2022-07-03,Logistics,Apex Digital,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Master's,180000,Usability Testing|Figma|User Research|Design Thinking|Prototyping|Adobe XD,0,Administration|Communication Science|Management,3.05,UX Designer,2022
J0010804,2021-07-01,Education,Summit AI,Small (51-200),Hybrid,Entry (0-2 yrs),Associate,66000,Kubernetes|Python|Docker|AWS|Java|Git,0,Computer Science,3.75,Software Engineer,2021
J0010805,2021-11-28,Healthcare,Pinnacle Labs,Startup (1-50),Hybrid,Mid (3-5 yrs),Master's,93000,Design Thinking|User Research|Usability Testing|Adobe XD|Figma|Prototyping,0,Management,3.79,UX Designer,2021
J0010806,2020-03-10,Education,Nexus Partners,Large (1001-5000),Hybrid,Mid (3-5 yrs),Bachelor's,131000,Figma|User Research|Usability Testing|Prototyping|Design Thinking|Adobe XD,0,Management|Communication Science|Administration,3.07,UX Designer,2020
J0010807,2022-04-30,Consulting,Horizon Ventures,Startup (1-50),On-site,Mid (3-5 yrs),Bachelor's,131000,SQL|Stakeholder Management|Roadmapping|A/B Testing,0,Law,3.23,Product Manager,2022
J0010808,2023-03-12,Finance,Meridian Systems,Mid-size (201-1000),Hybrid,Mid (3-5 yrs),Associate,157000,Roadmapping|Agile|Product Strategy|Stakeholder Management,0,Law|Management|Psychology,3.3,Product Manager,2023
J0010809,2020-02-06,Media,Pinnacle Labs,Mid-size (201-1000),On-site,Senior (6-9 yrs),Associate,198000,Docker|AWS|Python|TensorFlow,0,Statistics|Informatics Engineering,3.62,Machine Learning Engineer,2020
J0010810,2020-08-19,Manufacturing,Meridian Ventures,Startup (1-50),On-site,Senior (6-9 yrs),Master's,101000,Excel|Accounting|Financial Modeling|SQL|Bloomberg|Power BI,0,Mathematics|Informatics Engineering|Statistics,3.48,Financial Analyst,2020
J0010811,2024-10-01,Manufacturing,Catalyst Ventures,Startup (1-50),Hybrid,Senior (6-9 yrs),Bachelor's,168000,JavaScript|TypeScript|React|Figma,0,Information Systems,3.52,Frontend Developer,2024
J0010812,2023-11-08,Retail,Quantum Group,Small (51-200),Hybrid,Lead (10-15 yrs),Master's,255000,Usability Testing|User Research|Prototyping|Design Thinking,0,Communication Science,3.61,UX Designer,2023
J0010813,2024-12-11,Retail,Atlas Group,Enterprise (5000+),On-site,Senior (6-9 yrs),Bachelor's,306000,Docker|Git|CI/CD|Kubernetes|Linux,0,Information Systems|Computer Science|Informatics Engineering,3.09,DevOps Engineer,2024
J0010814,2023-02-05,Logistics,Catalyst Analytics,Startup (1-50),On-site,Entry (0-2 yrs),Bachelor's,84000,Publications|Machine Learning|R,0,Management,3.67,Research Scientist,2023
J0010815,2020-07-16,E-commerce,Vanguard Digital,Startup (1-50),On-site,Mid (3-5 yrs),Bachelor's,178000,Java|CI/CD|AWS|Kubernetes,0,Information Systems|Computer Science|Informatics Engineering,3.56,Senior Software Engineer,2020
J0010816,2024-04-17,Government,Meridian Technologies,Large (1001-5000),Hybrid,Entry (0-2 yrs),PhD,124000,AWS|SQL|Docker,0,Informatics Engineering,3.46,Software Engineer,2024
J0010817,2022-12-28,Retail,Pinnacle Systems,Mid-size (201-1000),Remote,Mid (3-5 yrs),Bachelor's,129000,Research|Statistics|TensorFlow|Machine Learning|Publications,0,Management|Communication Science|Administration,3.71,Research Scientist,2022
J0010818,2020-06-17,Healthcare,Synergy Technologies,Mid-size (201-1000),On-site,Senior (6-9 yrs),Bachelor's,157000,Machine Learning|Statistics|Research|R,0,Communication Science|Administration|Management,3.56,Research Scientist,2020
J0010819,2020-06-06,Tech,Horizon Partners,Large (1001-5000),Hybrid,Senior (6-9 yrs),Bachelor's,194000,SQL|Agile|Product Strategy|Stakeholder Management,1,Management|Psychology,3.16,Product Manager,2020
J0010820,2024-07-05,Finance,Catalyst Group,Small (51-200),On-site,Lead (10-15 yrs),Bachelor's,183000,Git|TypeScript|REST APIs|Figma|React,0,Computer Science|Information Systems|Informatics Engineering,3.34,Frontend Developer,2024
J0010821,2024-08-19,Media,Stellar AI,Mid-size (201-1000),On-site,Executive (15+ yrs),Bachelor's,308000,Data Analysis|Lean|Supply Chain|Budgeting|ERP,0,Management|Psychology,3.4,Operations Manager,2024
J0010822,2023-03-27,Finance,Summit Group,Large (1001-5000),Remote,Senior (6-9 yrs),Bachelor's,238000,AWS|Java|Microservices|Kubernetes|Python,0,Computer Science|Informatics Engineering|Information Systems,3.04,Senior Software Engineer,2023
J0010823,2020-01-18,Retail,Catalyst AI,Mid-size (201-1000),On-site,Senior (6-9 yrs),Bachelor's,103000,Excel|Power BI|Statistics|Data Visualization,0,Statistics|Mathematics|Informatics Engineering,3.76,Data Analyst,2020
J0010824,2022-07-03,Retail,Pinnacle Technologies,Enterprise (5000+),Remote,Mid (3-5 yrs),Master's,171000,Redis|REST APIs|PostgreSQL,0,Information Systems|Computer Science|Informatics Engineering,3.1,Backend Developer,2022
J0010825,2021-06-11,Finance,Summit Technologies,Mid-size (201-1000),On-site,Entry (0-2 yrs),High School,104000,SQL|Product Strategy|Agile|Roadmapping|Stakeholder Management,0,Law|Management|Psychology,3.56,Product Manager,2021
J0010826,2021-06-29,Consulting,Stellar Corp,Mid-size (201-1000),Remote,Senior (6-9 yrs),Bachelor's,171000,Network Security|Penetration Testing|Python|SIEM|Incident Response|Compliance,0,Informatics Engineering|Statistics|Mathematics,3.4,Cybersecurity Analyst,2021
J0010827,2023-06-16,Manufacturing,Pioneer AI,Large (1001-5000),On-site,Entry (0-2 yrs),PhD,260000,Cost Optimization|Security|Microservices,0,Information Systems|Computer Science,3.02,Cloud Architect,2023
J0010828,2024-11-20,Logistics,Catalyst Labs,Small (51-200),On-site,Mid (3-5 yrs),PhD,110000,Agile|Requirements Gathering|Stakeholder Management,0,Mathematics,3.74,Business Analyst,2024
J0010829,2022-03-20,Finance,Vanguard Technologies,Large (1001-5000),Remote,Mid (3-5 yrs),Bachelor's,115000,Compliance|Python|SIEM,0,Mathematics|Informatics Engineering|Statistics,3.68,Cybersecurity Analyst,2022
J0010830,2021-09-05,Retail,Summit Solutions,Large (1001-5000),On-site,Entry (0-2 yrs),Master's,105000,Python|Java|PostgreSQL|SQL,0,Informatics Engineering|Information Systems|Computer Science,3.42,Backend Developer,2021
J0010831,2022-07-28,Healthcare,Atlas Ventures,Startup (1-50),On-site,Senior (6-9 yrs),Master's,272000,R|Statistics|C++,0,Mathematics,3.18,Quantitative Analyst,2022
J0010832,2024-05-03,Tech,Pinnacle Corp,Startup (1-50),Hybrid,Senior (6-9 yrs),Bachelor's,171000,TensorFlow|Tableau|SQL|Spark,1,Mathematics,3.1,Data Scientist,2024
J0010833,2020-06-12,Manufacturing,Apex Partners,Large (1001-5000),On-site,Lead (10-15 yrs),Bachelor's,214000,CI/CD|AWS|Docker,0,Informatics Engineering|Computer Science|Information Systems,3.29,DevOps Engineer,2020
J0010834,2023-07-26,Government,Stellar Solutions,Large (1001-5000),Hybrid,Mid (3-5 yrs),Bachelor's,188000,Security|GCP|AWS|Kubernetes|Cost Optimization,0,Informatics Engineering|Computer Science,3.2,Cloud Architect,2023
J0010835,2024-07-27,Healthcare,Meridian Digital,Large (1001-5000),On-site,Mid (3-5 yrs),Master's,225000,Git|CI/CD|Docker,0,Computer Science|Informatics Engineering,3.41,DevOps Engineer,2024
J0010836,2024-10-28,Healthcare,Stellar Partners,Mid-size (201-1000),Hybrid,Entry (0-2 yrs),Bachelor's,102000,SQL|Kubernetes|Java|Docker|Git,0,Information Systems|Computer Science|Informatics Engineering,3.77,Software Engineer,2024
J0010837,2022-12-09,E-commerce,Vanguard Inc,Mid-size (201-1000),Hybrid,Executive (15+ yrs),PhD,384000,Kubernetes|Git|Docker,0,Informatics Engineering,3.46,DevOps Engineer,2022
J0010838,2021-07-16,Logistics,Vanguard Digital,Mid-size (201-1000),Remote,Mid (3-5 yrs),Bachelor's,108000,Research|Python|Publications|Machine Learning|R|Statistics,0,Management|Communication Science,3.71,Research Scientist,2021
J0010839,2022-06-08,Education,Atlas Group,Mid-size (201-1000),Remote,Entry (0-2 yrs),Bachelor's,177000,Microservices|Java|Docker|Kubernetes,0,Informatics Engineering,3.52,Senior Software Engineer,2022
J0010840,2021-02-25,Media,Pioneer Group,Small (51-200),On-site,Senior (6-9 yrs),Master's,168000,TensorFlow|Machine Learning|R|Python|Publications|Research,0,Administration,3.38,Research Scientist,2021
J0010841,2022-02-04,Education,Atlas Technologies,Small (51-200),On-site,Lead (10-15 yrs),Bachelor's,356000,Risk Management|Derivatives|Financial Modeling|Statistics|R|SQL,0,Statistics|Informatics Engineering,3.68,Quantitative Analyst,2022
J0010842,2020-03-23,Retail,Meridian Group,Startup (1-50),On-site,Lead (10-15 yrs),Bachelor's,186000,Incident Response|Network Security|Compliance|Python|Penetration Testing,0,Statistics|Mathematics,3.38,Cybersecurity Analyst,2020
J0010843,2023-07-20,Tech,Vanguard Group,Small (51-200),Hybrid,Mid (3-5 yrs),Bachelor's,139000,Spark|MLOps|AWS|PyTorch,1,Informatics Engineering|Mathematics,3.69,Machine Learning Engineer,2023
J0010844,2021-10-29,Media,Nexus Corp,Mid-size (201-1000),Remote,Entry (0-2 yrs),Master's,87000,Google Ads|Digital Marketing|A/B Testing|Analytics|Content Strategy|CRM,0,Law|Management|Psychology,3.23,Marketing Manager,2021
J0010845,2023-03-31,E-commerce,Atlas Corp,Startup (1-50),Hybrid,Entry (0-2 yrs),Bachelor's,117000,MLOps|Python|Kubernetes|Docker|TensorFlow,0,Mathematics|Statistics,3.1,Machine Learning Engineer,2023
J0010846,2020-11-06,Manufacturing,Nexus Digital,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,97000,Bloomberg|Excel|Accounting|SQL|Power BI|Financial Modeling,0,Statistics,3.68,Financial Analyst,2020
J0010847,2023-03-24,E-commerce,Meridian Inc,Mid-size (201-1000),Hybrid,Senior (6-9 yrs),Master's,267000,TensorFlow|Publications|Python,0,Communication Science|Administration,3.47,Research Scientist,2023
J0010848,2021-02-27,Consulting,Horizon Digital,Large (1001-5000),On-site,Mid (3-5 yrs),Bachelor's,155000,Docker|SQL|Kubernetes,0,Informatics Engineering,3.71,Software Engineer,2021
J0010849,2022-01-10,Retail,Nova Systems,Small (51-200),Remote,Mid (3-5 yrs),Master's,171000,Risk Management|Derivatives|R|Python,0,Statistics,3.75,Quantitative Analyst,2022
J0010850,2021-03-19,Manufacturing,Quantum AI,Enterprise (5000+),Hybrid,Mid (3-5 yrs),Bachelor's,110000,Excel|Stakeholder Management|Tableau|Requirements Gathering,0,Statistics|Mathematics|Informatics Engineering,3.04,Business Analyst,2021
J0010851,2021-05-17,Government,Vanguard Solutions,Mid-size (201-1000),On-site,Senior (6-9 yrs),PhD,252000,Spark|Python|Kafka|Snowflake|SQL|AWS,0,Mathematics,3.4,Data Engineer,2021
J0010852,2022-02-26,Finance,Meridian Analytics,Startup (1-50),On-site,Senior (6-9 yrs),PhD,221000,PostgreSQL|Python|Redis|REST APIs|AWS,0,Informatics Engineering|Information Systems|Computer Science,3.3,Backend Developer,2022
J0010853,2024-12-14,Education,Vertex Solutions,Mid-size (201-1000),On-site,Entry (0-2 yrs),Associate,99000,Incident Response|Compliance|Network Security,0,Informatics Engineering|Statistics|Mathematics,3.5,Cybersecurity Analyst,2024
