job_id,post_date,year,month,industry,company,company_size,location,state,work_type,experience_level,experience_min_yrs,experience_max_yrs,education_required,salary_min,salary_max,salary_midpoint,skills_required,benefits,days_to_fill,applicant_count,seniority,is_tech_role,education_background,min_GPA_requirement,job_title
J0008189,2020-12-01,2020,12,Tech,Atlas Labs,Mid-size (201-1000),"Portland, OR",OR,On-site,Senior (6-9 yrs),6,9,Master's,147000,195000,183000,Python|Incident Response|Penetration Testing,Dental/Vision|Remote Work|Unlimited PTO,23,77,Senior,1,Mathematics|Informatics Engineering|Statistics,3.42,Cybersecurity Analyst
J0008190,2021-05-09,2021,5,Logistics,Vertex Analytics,Large (1001-5000),"Atlanta, GA",GA,Remote,Mid (3-5 yrs),3,5,Associate,70000,87000,77000,Digital Marketing|A/B Testing|Content Strategy|Google Ads|Analytics,Remote Work|401k|Flexible Hours|Unlimited PTO|Stock Options,23,76,Mid,0,Law,3.29,Marketing Manager
J0008191,2020-10-15,2020,10,Manufacturing,Meridian Inc,Enterprise (5000+),"Dallas, TX",TX,On-site,Mid (3-5 yrs),3,5,Master's,157000,218000,190000,Cost Optimization|Microservices|AWS|Azure|Kubernetes|Terraform,401k|Health Insurance|Remote Work|Parental Leave|Dental/Vision,31,88,Mid,0,Computer Science|Information Systems,3.7,Cloud Architect
J0008192,2023-10-13,2023,10,Government,Vanguard Corp,Enterprise (5000+),"Atlanta, GA",GA,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,83000,111000,97000,Compensation|HRIS|Employment Law|Talent Acquisition,Flexible Hours|Parental Leave|Stock Options,48,221,Mid,0,Management|Law|Psychology,3.32,HR Manager
J0008193,2023-03-08,2023,3,E-commerce,Apex Technologies,Large (1001-5000),"Seattle, WA",WA,On-site,Mid (3-5 yrs),3,5,PhD,229000,300000,263000,AWS|Docker|Kubernetes|Java|System Design,Stock Options|Unlimited PTO,15,85,Mid,0,Computer Science|Information Systems,3.27,Senior Software Engineer
J0008194,2021-03-16,2021,3,Consulting,Vanguard Inc,Small (51-200),Remote,Remote,Hybrid,Senior (6-9 yrs),6,9,High School,82000,120000,104000,Power BI|Accounting|SQL|Bloomberg|FP&A|Financial Modeling,401k|Flexible Hours|Health Insurance,18,50,Senior,0,Informatics Engineering|Statistics,3.17,Financial Analyst
J0008195,2023-08-10,2023,8,Consulting,Atlas Technologies,Mid-size (201-1000),"New York, NY",NY,On-site,Lead (10-15 yrs),10,15,Master's,224000,282000,249000,Power BI|Accounting|SQL,Parental Leave|Learning Budget,26,58,Lead,0,Informatics Engineering,3.3,Financial Analyst
J0008196,2020-02-03,2020,2,Retail,Meridian Labs,Large (1001-5000),"Denver, CO",CO,On-site,Entry (0-2 yrs),0,2,Bachelor's,56000,76000,67000,Excel|Requirements Gathering|Stakeholder Management|Agile|Tableau,Gym Membership|Dental/Vision|401k|Parental Leave|Unlimited PTO,15,187,Junior,0,Informatics Engineering|Mathematics|Statistics,3.25,Business Analyst
J0008197,2021-07-23,2021,7,Finance,Summit Technologies,Startup (1-50),"Portland, OR",OR,Remote,Mid (3-5 yrs),3,5,Associate,58000,86000,71000,Python|Compliance|Network Security|SIEM|Incident Response,Flexible Hours|Remote Work|Unlimited PTO|Learning Budget,32,67,Mid,0,Informatics Engineering|Statistics,3.54,Cybersecurity Analyst
J0008198,2023-08-26,2023,8,Manufacturing,Quantum Systems,Small (51-200),"San Francisco, CA",CA,On-site,Senior (6-9 yrs),6,9,Bachelor's,218000,287000,258000,Python|PyTorch|Docker|MLOps|Kubernetes|Spark,Gym Membership|Remote Work|Health Insurance|Parental Leave,29,92,Senior,0,Informatics Engineering,3.23,Machine Learning Engineer
J0008199,2021-05-14,2021,5,Retail,Meridian Digital,Startup (1-50),"Chicago, IL",IL,Hybrid,Entry (0-2 yrs),0,2,Master's,77000,118000,97000,PostgreSQL|AWS|Python|SQL,Unlimited PTO|Dental/Vision|Parental Leave|Remote Work|401k,10,213,Junior,0,Informatics Engineering|Computer Science|Information Systems,3.46,Backend Developer
J0008200,2020-02-02,2020,2,Education,Quantum Technologies,Small (51-200),"San Francisco, CA",CA,On-site,Lead (10-15 yrs),10,15,Master's,244000,332000,295000,TensorFlow|Spark|AWS|Python,Learning Budget|Stock Options,37,43,Lead,0,Statistics|Informatics Engineering,3.05,Machine Learning Engineer
J0008201,2020-05-12,2020,5,Manufacturing,Pinnacle AI,Small (51-200),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,Master's,68000,106000,90000,TensorFlow|Python|SQL|Statistics|Spark|R,Parental Leave|Stock Options,27,216,Junior,0,Statistics,3.15,Data Scientist
J0008202,2023-02-26,2023,2,Finance,Synergy Inc,Mid-size (201-1000),"Atlanta, GA",GA,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,81000,113000,95000,Data Analysis|Supply Chain|Process Improvement,Dental/Vision|Unlimited PTO|401k|Stock Options|Flexible Hours,19,38,Mid,0,Law,3.33,Operations Manager
J0008203,2020-12-12,2020,12,Manufacturing,Horizon Partners,Enterprise (5000+),Remote,Remote,On-site,Mid (3-5 yrs),3,5,Bachelor's,102000,156000,131000,Stakeholder Management|SQL|A/B Testing|Product Strategy|Roadmapping|Agile,Health Insurance|Gym Membership|Remote Work|Stock Options,29,128,Mid,0,Mechanical Engineering,3.75,Product Manager
J0008204,2023-11-01,2023,11,Tech,Vanguard Technologies,Large (1001-5000),"Seattle, WA",WA,On-site,Mid (3-5 yrs),3,5,Bachelor's,94000,130000,115000,Design Thinking|Adobe XD|Prototyping,Health Insurance|Flexible Hours,89,59,Mid,1,Administration,3.3,UX Designer
J0008205,2024-02-27,2024,2,E-commerce,Vanguard Digital,Large (1001-5000),"Phoenix, AZ",AZ,On-site,Entry (0-2 yrs),0,2,Master's,107000,152000,126000,Git|Kubernetes|Python,Learning Budget|Flexible Hours|Health Insurance,68,18,Junior,0,Information Systems,3.53,DevOps Engineer
J0008206,2022-06-12,2022,6,Consulting,Vanguard Digital,Mid-size (201-1000),"Washington, DC",DC,On-site,Mid (3-5 yrs),3,5,Associate,97000,125000,115000,TypeScript|React|HTML/CSS|JavaScript,401k|Learning Budget|Unlimited PTO,13,40,Mid,0,Computer Science|Information Systems|Informatics Engineering,3.2,Frontend Developer
J0008207,2021-04-09,2021,4,Finance,Vertex Digital,Large (1001-5000),"Portland, OR",OR,On-site,Mid (3-5 yrs),3,5,Bootcamp,84000,124000,101000,React|TypeScript|HTML/CSS|JavaScript,Stock Options|Flexible Hours|401k,23,427,Mid,0,Informatics Engineering,3.1,Frontend Developer
J0008208,2020-07-17,2020,7,Education,Apex Labs,Enterprise (5000+),"Minneapolis, MN",MN,On-site,Executive (15+ yrs),15,20,Bachelor's,234000,297000,254000,Python|Terraform|Kubernetes|AWS|Git|Docker,Gym Membership|401k|Flexible Hours|Unlimited PTO|Learning Budget,65,143,Executive,0,Computer Science|Informatics Engineering,3.05,DevOps Engineer
J0008209,2021-07-12,2021,7,Tech,Horizon Group,Small (51-200),"Atlanta, GA",GA,Hybrid,Entry (0-2 yrs),0,2,Master's,64000,85000,71000,Penetration Testing|Python|Network Security|Compliance|Incident Response,Gym Membership|401k|Health Insurance,47,164,Junior,1,Informatics Engineering,3.24,Cybersecurity Analyst
J0008210,2021-08-01,2021,8,Education,Catalyst Systems,Small (51-200),"Chicago, IL",IL,Hybrid,Lead (10-15 yrs),10,15,PhD,159000,205000,190000,Lean|ERP|Budgeting|Six Sigma|Supply Chain,Health Insurance|Stock Options|Learning Budget|Unlimited PTO|Gym Membership,23,118,Lead,0,Law|Psychology|Management,3.13,Operations Manager
J0008211,2024-10-07,2024,10,Tech,Nova Ventures,Large (1001-5000),"Denver, CO",CO,On-site,Entry (0-2 yrs),0,2,Master's,91000,130000,111000,Redis|Java|AWS|SQL,Learning Budget|Flexible Hours|Unlimited PTO|401k,37,34,Junior,1,Information Systems,3.14,Backend Developer
J0008212,2024-02-06,2024,2,Retail,Atlas Inc,Large (1001-5000),"Miami, FL",FL,On-site,Entry (0-2 yrs),0,2,Bachelor's,66000,95000,86000,Supply Chain|Lean|Budgeting|ERP|Six Sigma,Flexible Hours|Unlimited PTO,10,65,Junior,0,Management,3.61,Operations Manager
J0008213,2023-06-19,2023,6,Healthcare,Vanguard Digital,Small (51-200),"Phoenix, AZ",AZ,Hybrid,Mid (3-5 yrs),3,5,Master's,155000,202000,172000,Security|Kubernetes|Microservices|Azure|Terraform,401k|Remote Work,42,144,Mid,0,Computer Science|Informatics Engineering,3.01,Cloud Architect
J0008214,2024-01-09,2024,1,Manufacturing,Meridian Digital,Mid-size (201-1000),"Washington, DC",DC,Remote,Senior (6-9 yrs),6,9,Bachelor's,132000,177000,155000,SIEM|Incident Response|Network Security,Unlimited PTO|Flexible Hours,18,32,Senior,0,Mathematics|Informatics Engineering|Statistics,3.45,Cybersecurity Analyst
J0008215,2023-04-18,2023,4,Education,Apex Corp,Small (51-200),Remote,Remote,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,104000,143000,128000,Spark|PyTorch|Docker|TensorFlow,Dental/Vision|Health Insurance,24,101,Mid,0,Statistics|Mathematics|Informatics Engineering,3.3,Machine Learning Engineer
J0008216,2023-01-15,2023,1,Consulting,Nexus Technologies,Large (1001-5000),"Boston, MA",MA,Hybrid,Entry (0-2 yrs),0,2,Associate,94000,132000,110000,SQL|Kubernetes|Docker|REST APIs|Git,401k|Learning Budget|Gym Membership|Stock Options|Parental Leave,19,154,Junior,0,Informatics Engineering|Information Systems|Computer Science,3.41,Software Engineer
J0008217,2021-09-18,2021,9,Media,Pinnacle Solutions,Small (51-200),"Portland, OR",OR,On-site,Mid (3-5 yrs),3,5,Master's,68000,96000,86000,HRIS|Employment Law|Compensation,Stock Options|Health Insurance|Learning Budget|Flexible Hours|Unlimited PTO,36,178,Mid,0,Psychology|Management|Law,3.45,HR Manager
J0008218,2022-01-08,2022,1,Government,Summit Partners,Enterprise (5000+),"Atlanta, GA",GA,Remote,Senior (6-9 yrs),6,9,PhD,144000,172000,156000,Design Thinking|Usability Testing|Figma|Prototyping,Stock Options|Gym Membership|401k|Learning Budget,9,103,Senior,0,Administration,3.25,UX Designer
J0008219,2024-09-21,2024,9,E-commerce,Atlas Group,Enterprise (5000+),"San Francisco, CA",CA,On-site,Mid (3-5 yrs),3,5,High School,148000,197000,170000,Java|Python|SQL|Docker|Redis|AWS,Flexible Hours|Health Insurance,22,50,Mid,0,Computer Science|Information Systems,3.24,Backend Developer
J0008220,2021-01-08,2021,1,Manufacturing,Catalyst Ventures,Mid-size (201-1000),"Los Angeles, CA",CA,Remote,Lead (10-15 yrs),10,15,Bachelor's,140000,188000,173000,Content Strategy|SEO|Google Ads|Analytics|CRM|Digital Marketing,Stock Options|Flexible Hours|Parental Leave,21,59,Lead,0,Mechanical Engineering,3.59,Marketing Manager
J0008221,2023-04-29,2023,4,Tech,Synergy Labs,Small (51-200),"Portland, OR",OR,On-site,Mid (3-5 yrs),3,5,Master's,129000,175000,152000,AWS|CI/CD|Terraform|Python,Learning Budget|Dental/Vision|Parental Leave|Health Insurance|Flexible Hours,14,199,Mid,1,Computer Science,3.7,DevOps Engineer
J0008222,2022-04-14,2022,4,Finance,Nexus Group,Large (1001-5000),"Dallas, TX",TX,On-site,Entry (0-2 yrs),0,2,PhD,124000,181000,158000,Statistics|Financial Modeling|C++|R|Risk Management,Health Insurance|Remote Work,40,57,Junior,0,Statistics,3.15,Quantitative Analyst
J0008223,2023-10-27,2023,10,Media,Pioneer Ventures,Mid-size (201-1000),"Denver, CO",CO,Hybrid,Mid (3-5 yrs),3,5,Master's,136000,181000,152000,Linux|Docker|Python|CI/CD|Git|AWS,Remote Work|Unlimited PTO|Learning Budget,11,40,Mid,0,Informatics Engineering|Information Systems,3.08,DevOps Engineer
J0008224,2021-05-22,2021,5,Retail,Apex Partners,Enterprise (5000+),"Minneapolis, MN",MN,On-site,Mid (3-5 yrs),3,5,Associate,70000,95000,86000,Excel|Financial Modeling|Bloomberg,Flexible Hours|Dental/Vision|Stock Options|Remote Work|Gym Membership,9,67,Mid,0,Informatics Engineering|Statistics,3.72,Financial Analyst
J0008225,2023-06-13,2023,6,Healthcare,Vanguard Labs,Enterprise (5000+),Remote,Remote,Remote,Entry (0-2 yrs),0,2,Master's,122000,164000,140000,Product Strategy|Agile|Stakeholder Management,401k|Parental Leave|Remote Work,111,17,Junior,0,Law|Management|Psychology,3.28,Product Manager
J0008226,2022-08-12,2022,8,Healthcare,Synergy AI,Large (1001-5000),"New York, NY",NY,Remote,Mid (3-5 yrs),3,5,Bootcamp,169000,235000,211000,Kubernetes|Python|Microservices|Docker|System Design,Flexible Hours|401k,36,231,Mid,0,Informatics Engineering|Information Systems,3.44,Senior Software Engineer
J0008227,2020-04-13,2020,4,Tech,Vanguard Partners,Small (51-200),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,Bachelor's,108000,163000,144000,AWS|Azure|Terraform,Stock Options|Health Insurance|401k|Learning Budget|Flexible Hours,16,127,Junior,1,Information Systems|Informatics Engineering|Computer Science,3.29,Cloud Architect
J0008228,2020-03-24,2020,3,Finance,Pioneer Inc,Mid-size (201-1000),Remote,Remote,Hybrid,Senior (6-9 yrs),6,9,Master's,88000,126000,109000,Python|Statistics|Power BI|Tableau,Stock Options|Parental Leave|Unlimited PTO,16,160,Senior,0,Statistics,3.1,Data Analyst
J0008229,2020-04-08,2020,4,Manufacturing,Vertex Ventures,Enterprise (5000+),"Seattle, WA",WA,On-site,Lead (10-15 yrs),10,15,PhD,194000,242000,223000,Bloomberg|FP&A|SQL|Excel,Stock Options|Gym Membership,27,76,Lead,0,Mathematics|Statistics,3.47,Financial Analyst
J0008230,2024-10-10,2024,10,Education,Stellar Corp,Small (51-200),"Phoenix, AZ",AZ,On-site,Entry (0-2 yrs),0,2,Bachelor's,103000,129000,109000,Microservices|Terraform|Security|Azure,Stock Options|Dental/Vision|401k|Gym Membership|Unlimited PTO,20,77,Junior,0,Information Systems,3.42,Cloud Architect
J0008231,2021-08-25,2021,8,Finance,Nova Corp,Enterprise (5000+),"Washington, DC",DC,On-site,Senior (6-9 yrs),6,9,Master's,199000,298000,266000,MLOps|Docker|AWS|Kubernetes,Parental Leave|Learning Budget|Unlimited PTO|Stock Options|Remote Work,75,43,Senior,0,Informatics Engineering|Mathematics,3.16,Machine Learning Engineer
J0008232,2023-01-09,2023,1,E-commerce,Synergy Solutions,Enterprise (5000+),"Boston, MA",MA,Hybrid,Lead (10-15 yrs),10,15,PhD,399000,532000,457000,TensorFlow|Kubernetes|Python|Spark|Docker|AWS,Remote Work|Parental Leave|Dental/Vision|Unlimited PTO|Gym Membership,14,99,Lead,0,Informatics Engineering|Mathematics,3.36,Machine Learning Engineer
J0008233,2023-02-17,2023,2,E-commerce,Stellar Inc,Enterprise (5000+),"Miami, FL",FL,Hybrid,Entry (0-2 yrs),0,2,Master's,68000,98000,83000,Bloomberg|FP&A|SQL,Stock Options|Remote Work|Health Insurance,8,137,Junior,0,Statistics|Mathematics|Informatics Engineering,3.64,Financial Analyst
J0008234,2024-04-24,2024,4,Manufacturing,Pinnacle Ventures,Small (51-200),"Portland, OR",OR,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,100000,130000,116000,Penetration Testing|Network Security|Compliance|Incident Response|Python,Parental Leave|Health Insurance|Learning Budget|Flexible Hours|Dental/Vision,32,227,Mid,0,Informatics Engineering,3.47,Cybersecurity Analyst
J0008235,2023-12-02,2023,12,Government,Vertex Partners,Small (51-200),"Seattle, WA",WA,On-site,Entry (0-2 yrs),0,2,Associate,61000,78000,68000,Talent Acquisition|Performance Management|Employment Law|HRIS,401k|Stock Options|Dental/Vision,10,56,Junior,0,Management,3.08,HR Manager
J0008236,2023-12-27,2023,12,Finance,Stellar Technologies,Small (51-200),"San Francisco, CA",CA,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,301000,420000,359000,AWS|System Design|Docker|Java|Python,401k|Stock Options,23,101,Senior,0,Computer Science|Informatics Engineering|Information Systems,3.44,Senior Software Engineer
J0008237,2024-05-05,2024,5,E-commerce,Pioneer Digital,Enterprise (5000+),"Minneapolis, MN",MN,Hybrid,Senior (6-9 yrs),6,9,Master's,134000,171000,153000,Excel|Power BI|Bloomberg|Accounting|FP&A,Health Insurance|Learning Budget|Unlimited PTO|Flexible Hours,13,102,Senior,0,Mathematics|Informatics Engineering,3.56,Financial Analyst
J0008238,2024-05-27,2024,5,Manufacturing,Nova AI,Mid-size (201-1000),"Miami, FL",FL,Hybrid,Mid (3-5 yrs),3,5,Bachelor's,77000,98000,87000,SQL|Stakeholder Management|Tableau|Requirements Gathering|Excel,Stock Options|Learning Budget|Remote Work|Flexible Hours,29,70,Mid,0,Mathematics,3.63,Business Analyst
J0008239,2023-07-06,2023,7,Government,Catalyst Analytics,Small (51-200),"New York, NY",NY,On-site,Entry (0-2 yrs),0,2,Master's,136000,188000,164000,Kubernetes|Terraform|Microservices|Cost Optimization|AWS,Stock Options|Dental/Vision,34,149,Junior,0,Informatics Engineering|Computer Science,3.5,Cloud Architect
J0008240,2023-12-01,2023,12,Logistics,Pinnacle Corp,Mid-size (201-1000),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Associate,101000,127000,111000,React|Figma|TypeScript|Git|HTML/CSS,Learning Budget|Stock Options|Health Insurance|Dental/Vision|Remote Work,12,167,Junior,0,Information Systems|Informatics Engineering|Computer Science,3.12,Frontend Developer
J0008241,2024-06-04,2024,6,Consulting,Pioneer AI,Mid-size (201-1000),"Dallas, TX",TX,On-site,Mid (3-5 yrs),3,5,Bachelor's,120000,161000,142000,REST APIs|Docker|Python|SQL|Git,Unlimited PTO|Flexible Hours|Health Insurance|Dental/Vision,16,99,Mid,0,Computer Science|Information Systems,3.57,Software Engineer
J0008242,2024-12-11,2024,12,Tech,Vertex Corp,Small (51-200),"Atlanta, GA",GA,Remote,Entry (0-2 yrs),0,2,Bachelor's,56000,69000,63000,Budgeting|Process Improvement|ERP|Lean|Data Analysis|Six Sigma,Gym Membership|401k|Learning Budget|Stock Options,14,129,Junior,1,Psychology|Management|Law,3.54,Operations Manager
J0008243,2024-05-19,2024,5,Government,Meridian Solutions,Mid-size (201-1000),"Portland, OR",OR,Hybrid,Senior (6-9 yrs),6,9,Master's,125000,175000,153000,Process Improvement|Supply Chain|Lean|Data Analysis|ERP|Six Sigma,Stock Options|401k|Health Insurance|Flexible Hours,30,74,Senior,0,Psychology,3.02,Operations Manager
J0008244,2024-06-13,2024,6,E-commerce,Summit Solutions,Enterprise (5000+),Remote,Remote,On-site,Senior (6-9 yrs),6,9,Master's,147000,207000,176000,TypeScript|HTML/CSS|REST APIs|Git,Health Insurance|401k|Remote Work|Dental/Vision,28,87,Senior,0,Informatics Engineering,3.33,Frontend Developer
J0008245,2021-11-08,2021,11,Manufacturing,Catalyst Systems,Enterprise (5000+),"Dallas, TX",TX,Remote,Senior (6-9 yrs),6,9,Bachelor's,104000,145000,125000,Excel|SQL|FP&A|Power BI|Financial Modeling|Bloomberg,401k|Unlimited PTO|Flexible Hours|Gym Membership|Health Insurance,36,9,Senior,0,Mathematics|Informatics Engineering,3.27,Financial Analyst
J0008246,2021-01-03,2021,1,Logistics,Atlas Digital,Mid-size (201-1000),"Atlanta, GA",GA,Hybrid,Senior (6-9 yrs),6,9,Bachelor's,71000,102000,92000,SQL|Data Visualization|Tableau|Statistics|Python,Learning Budget|Dental/Vision,20,66,Senior,0,Statistics,3.54,Data Analyst
J0008247,2023-12-22,2023,12,Education,Vanguard Technologies,Large (1001-5000),"Washington, DC",DC,Hybrid,Senior (6-9 yrs),6,9,Master's,143000,189000,170000,Python|Data Visualization|Power BI|Tableau|SQL|Statistics,Learning Budget|401k|Health Insurance|Gym Membership,22,19,Senior,0,Mathematics,3.17,Data Analyst
J0008248,2023-08-26,2023,8,Healthcare,Summit Partners,Enterprise (5000+),"Denver, CO",CO,On-site,Lead (10-15 yrs),10,15,Bachelor's,195000,266000,230000,Java|Docker|Kubernetes|SQL,Gym Membership|Health Insurance|Unlimited PTO|Stock Options|Remote Work,11,81,Lead,0,Informatics Engineering|Information Systems,3.47,Software Engineer
J0008249,2023-09-14,2023,9,Retail,Catalyst Labs,Large (1001-5000),Remote,Remote,Hybrid,Entry (0-2 yrs),0,2,Master's,87000,113000,100000,JavaScript|HTML/CSS|Figma|TypeScript|Git,Flexible Hours|Parental Leave|401k|Health Insurance|Stock Options,30,51,Junior,0,Information Systems,3.73,Frontend Developer
J0008250,2021-10-23,2021,10,Media,Nova Technologies,Enterprise (5000+),"San Francisco, CA",CA,On-site,Entry (0-2 yrs),0,2,Bachelor's,124000,172000,147000,REST APIs|Java|SQL|Python,Learning Budget|401k,39,78,Junior,0,Informatics Engineering|Information Systems,3.64,Software Engineer
J0008251,2020-01-23,2020,1,Healthcare,Catalyst Ventures,Large (1001-5000),"Washington, DC",DC,On-site,Lead (10-15 yrs),10,15,Associate,165000,232000,200000,JavaScript|Git|Figma|TypeScript|React,Stock Options|401k,16,117,Lead,0,Informatics Engineering,3.74,Frontend Developer
J0008252,2020-04-22,2020,4,Education,Pioneer Labs,Mid-size (201-1000),"Seattle, WA",WA,Remote,Senior (6-9 yrs),6,9,Master's,240000,342000,299000,AWS|Kubernetes|Docker|Java,401k|Parental Leave|Learning Budget|Dental/Vision|Remote Work,54,42,Senior,0,Information Systems,3.78,Senior Software Engineer
J0008253,2023-09-12,2023,9,E-commerce,Horizon Technologies,Mid-size (201-1000),"Miami, FL",FL,Remote,Executive (15+ yrs),15,20,Master's,279000,362000,321000,Machine Learning|R|Statistics|Research|Python,Parental Leave|Dental/Vision|Remote Work|Gym Membership,29,50,Executive,0,Administration|Management,3.01,Research Scientist
